Groups,Keyword,Intent,Volume,Trend,Keyword Difficulty,CPC (USD),Competitive Density,SERP Features,Number of Results
"doc,google,mcp,server",google doc mcp server,Transactional,40,"1.00,1.00,0.28,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14",50,0.00,0.01,"Sitelinks, Reviews, Related searches",109
"google,map,mcp",google maps mcp,"Informational, Transactional",210,"0.53,0.82,0.66,0.35,0.35,0.43,0.35,0.43,0.43,0.53,0.82,1.00",43,2.20,0.05,"Sitelinks, Video, Related searches",99
"google,map,mcp,server",google maps mcp server,Informational,170,"0.28,1.00,0.35,0.28,0.23,0.18,0.23,0.15,0.11,0.18,0.11,0.11",42,0.00,0.01,"Sitelinks, AI Overview, Video, Video carousel, Related searches",93
"google,mcp",google mcp,Informational,880,"0.37,0.31,0.37,0.31,0.37,0.31,0.20,0.31,0.52,0.68,1.00,0.68",67,5.27,0.02,"Sitelinks, AI Overview, Video, Video carousel, People also ask, Related searches",128
"google,mcp,server",google mcp server,Informational,260,"0.54,0.66,0.54,0.43,0.54,0.66,0.66,0.81,0.81,0.66,1.00,1.00",63,4.22,0.05,"Sitelinks, AI Overview, Video, Video carousel, Related searches",132
"google,mcp,servers",google mcp servers,"Navigational, Transactional",170,"0.02,0.11,0.02,0.02,0.02,0.02,0.02,0.17,1.00,0.14,0.14,0.11",68,3.34,0.06,"Sitelinks, Video, Video carousel, Related searches",135
"google,mcp,slide",google slides mcp,Informational,140,"0.15,0.44,0.33,0.44,0.33,0.33,0.53,0.44,0.53,1.00,1.00,1.00",27,0.00,0.01,"Sitelinks, Video, Related searches",107
"host,mcp,server",host mcp server,Informational,70,"0.11,0.64,1.00,0.17,0.00,0.00,0.82,0.41,0.23,0.82,0.29,0.29",23,7.57,0.50,"Sitelinks, AI Overview, Reviews, Video, Video carousel, Related searches, Ads bottom",152
"build,mcp,server",how to build a mcp server,Informational,140,"0.65,1.00,0.65,0.65,0.42,0.65,0.26,0.26,0.34,0.42,0.53,0.53",19,3.27,0.35,"Sitelinks, AI Overview, Video, Video carousel, People also ask, Discussions and forums, Related searches",134
"build,mcp,server",how to build an mcp server,Informational,390,"0.54,0.67,0.54,1.00,0.81,1.00,0.36,0.19,0.54,0.54,0.81,0.54",24,1.91,0.50,"Sitelinks, AI Overview, Video, Video carousel, People also ask, Discussions and forums, Related searches, Ads bottom",139
"build,mcp,server",how to build mcp server,Informational,320,"0.66,0.66,0.66,0.66,0.44,0.81,1.00,0.54,0.44,0.81,0.54,1.00",21,1.97,0.49,"Sitelinks, AI Overview, Video, Video carousel, Discussions and forums, Related searches",149
"build,mcp,server",how to build your own mcp server,Informational,30,"1.00,1.00,0.60,0.80,0.80,0.80,0.80,0.60,0.40,0.40,0.80,1.00",25,2.07,0.50,"Sitelinks, AI Overview, Video, Video carousel, Discussions and forums, Related searches",163
"create,mcp,server",how to create a mcp server,Informational,140,"1.00,0.66,1.00,0.80,0.80,0.52,0.66,0.33,0.42,0.52,0.66,0.80",28,2.73,0.33,"Sitelinks, AI Overview, Video, Video carousel, Related searches",142
"create,mcp",how to create an mcp,Informational,30,"0.23,0.19,0.23,0.09,0.09,0.09,0.09,0.09,0.09,0.09,1.00,0.52",27,1.49,0.24,"Sitelinks, AI Overview, Video, Video carousel, Short videos, People also ask, Discussions and forums, Related searches, Ads bottom",168
"claude,create,mcp,server",how to create claude mcp server,Informational,390,"1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",27,0.00,0.00,"Sitelinks, AI Overview, Video, Video carousel, Discussions and forums, Related searches",129
"create,mcp,server",how to create your own mcp server,Informational,40,"0.60,0.60,1.00,0.80,0.60,0.80,0.80,0.40,0.40,0.40,0.40,0.40",36,2.35,0.52,"Sitelinks, Video, Video carousel, People also ask, Discussions and forums, Related searches",147
"certificate,get,mcp",how to get mcp certification,Informational,40,"0.71,1.00,0.57,1.00,0.43,0.43,0.29,0.29,0.29,0.29,0.29,0.29",15,1.61,0.49,"Sitelinks, AI Overview, Video, Video carousel, People also ask, Related searches",33700000
"make,mcp,server",how to make an mcp server,Informational,140,"0.65,0.65,0.53,0.65,1.00,0.53,0.21,0.28,0.34,0.43,0.43,0.53",33,4.07,0.25,"Sitelinks, AI Overview, Video, Video carousel, Discussions and forums, Related searches",148
"certificate,mcp,obtain",how to obtain mcp certification,Informational,40,"0.73,1.00,0.58,0.73,0.42,0.42,0.27,0.27,0.27,0.27,0.27,0.27",20,1.61,0.49,"Sitelinks, AI Overview, Video, Video carousel, People also ask, Related searches, Ads bottom",42100000
"mcp,server,set",how to set up an mcp server,Informational,70,"0.26,0.26,0.80,0.34,0.19,0.65,0.07,0.07,0.07,1.00,0.11,0.42",44,41.60,0.40,"Sitelinks, AI Overview, Video, Video carousel, Short videos, Discussions and forums, Related searches, Ads bottom",60300000
"mcp,set",how to set up mcp,Informational,30,"1.00,0.00,0.64,0.00,0.64,0.00,0.00,0.64,0.64,0.64,0.64,0.00",32,1.70,0.19,"Sitelinks, AI Overview, Video, Video carousel, Discussions and forums, Related searches",59200000
"mcp,server,setup",how to setup an mcp server,Informational,30,"0.63,0.18,0.45,0.36,0.18,0.18,0.27,0.18,0.00,1.00,0.27,0.36",21,2.01,0.40,"Sitelinks, AI Overview, Video, Video carousel, Discussions and forums, Related searches, Ads bottom, Ads middle",137
"mcp,server,test",how to test mcp server,Informational,90,"0.43,0.28,0.43,0.05,0.05,1.00,0.05,0.05,0.05,0.05,0.05,0.00",23,6.42,0.24,"Sitelinks, AI Overview, Reviews, Video, Video carousel, People also ask, Related searches, Ads top, Ads middle",154
"claude,free,mcp,plan,use",how to use mcp claude free plan,Informational,390,"1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",27,0.00,0.00,"Sitelinks, AI Overview, Video, Video carousel, People also ask, Related searches",20600000
"course,huggingface,mcp",huggingface mcp course,"Informational, Transactional",70,"1.00,0.65,0.42,0.53,0.26,0.00,0.26,0.15,0.07,0.11,0.11,0.07",25,0.00,0.03,"Video, Video carousel, People also ask, Discussions and forums, Related searches",108
"context,healthcare,infinitus,mcp,model,protocol,server",infinitus mcp server healthcare model context protocol,Informational,40,"1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",13,0.00,0.00,"Sitelinks, AI Overview, Video, Video carousel",384
"github,mcp,server",is there a github mcp server,Navigational,50,"0.00,0.00,0.00,0.23,0.23,1.00,0.05,0.05,0.05,0.05,0.07,0.05",25,0.00,0.05,"Video, Video carousel, People also ask, Discussions and forums",134
"jira,mcp",jira mcp,Informational,2900,"0.36,0.43,0.36,0.43,0.28,0.28,0.36,0.28,0.36,0.66,1.00,0.81",60,6.11,0.03,"AI Overview, Reviews, Video, Related searches",108
"claude,code,jira,mcp",jira mcp claude code,Informational,110,"0.00,0.05,0.05,0.05,0.05,0.28,0.17,0.35,0.53,0.82,1.00,0.82",29,13.84,0.05,"Sitelinks, AI Overview, Video, Video carousel, Related searches",108
"jira,mcp,server",jira mcp server,Informational,1300,"0.79,1.00,0.79,0.79,0.79,0.54,0.54,0.41,0.66,0.79,1.00,1.00",64,3.33,0.07,"Video, People also ask, Related searches, Ads bottom",6830000
"claude,code,jira,mcp,server",jira mcp server claude code,Informational,50,"0.00,0.33,1.00,0.33,0.19,0.19,0.09,0.19,0.23,0.23,0.52,0.52",32,10.38,0.09,"Sitelinks, AI Overview, Video, Video carousel, People also ask, Related searches",131
"auto,exchange,js",js auto exchange,Informational,40,"1.00,0.58,0.58,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42",21,0.00,0.23,"AI Overview, Image, Video, People also ask, Knowledge panel, Related searches",25000000
"list,mcps",list of mcps,Informational,40,"0.50,0.14,0.14,1.00,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14",26,0.00,0.33,"AI Overview, Video, Related searches",99
"list,server",list of server,Informational,40,"0.18,0.00,0.81,0.81,1.00,0.63,0.36,0.00,0.27,0.18,0.18,0.18",43,0.00,0.03,"Sitelinks, AI Overview, Image, Video, Video carousel, People also ask, Related searches",1610000000
"doc,list,python",list python docs,"Informational, Transactional",110,"1.00,0.65,0.65,0.41,0.53,0.53,0.53,0.41,0.41,0.53,0.41,0.53",84,0.00,0.01,"Sitelinks, Video, People also ask, Related searches",87500000
"agent,llm,mcp",llm agent mcp,Informational,70,"1.00,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09",40,0.00,0.05,"Sitelinks, Video, Video carousel, Related searches, Ads bottom",123
"look,servers",looking for servers,Commercial,40,"0.83,0.83,1.00,0.58,0.42,0.83,0.42,0.42,0.42,0.42,0.42,0.42",31,2.25,0.38,"Video, People also ask, Jobs, Related searches, Ads bottom",317000000
"mac,mcp,server",mac mcp server,Informational,40,"0.50,0.50,0.64,1.00,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14",25,0.00,0.33,"Sitelinks, Video, Related searches",131
"make,mcp,server",make mcp server,Informational,70,"0.41,0.64,1.00,0.64,0.11,0.11,0.11,0.82,0.11,0.11,0.29,0.29",50,11.45,0.07,"Sitelinks, Reviews, Video, Video carousel, Related searches",127
"com,make,mcp,server",make.com mcp server,"Informational, Navigational",210,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",26,0.00,0.08,"Sitelinks, Reviews, Video, Video carousel, Related searches",106
"mc,stale",mc stal,"Informational, Transactional",110,"0.22,0.22,0.22,0.22,0.22,0.22,0.29,0.54,0.66,0.54,1.00,0.04",22,0.00,0.00,"Image, Image pack, Video, Video carousel, Short videos, People also ask, Related searches",3820000
"api,mcd",mcd api,Navigational,40,"0.73,0.73,1.00,0.73,0.58,0.27,0.27,0.27,0.27,0.27,0.27,0.27",10,0.00,0.33,"Sitelinks, Video, People also ask, Related searches",5920000
"creator,mcd",mcd creator,Informational,880,"0.76,0.46,0.12,0.46,0.68,0.46,0.54,0.46,0.68,0.54,1.00,0.76",35,0.00,0.00,"AI Overview, Video, People also ask, Related searches",4130
"database,mcd",mcd database,Navigational,140,"0.28,0.23,0.35,0.28,0.17,1.00,0.28,0.28,0.23,0.12,0.28,0.23",46,0.00,0.00,"Sitelinks, Image pack, People also ask, Related searches",9030000
"mcd,wiki",mcd wiki,"Informational, Transactional",480,"0.36,0.67,1.00,0.67,0.22,0.44,0.13,0.13,0.18,0.44,0.22,0.13",50,0.00,0.00,"Image, Video, Related searches",323000
mcopx,mcopx,Informational,70,"0.48,0.48,0.62,1.00,0.48,0.62,0.34,0.48,0.34,0.34,0.28,0.14",2,0.00,0.03,"Reviews, Video, Related searches",104
"action,mcp",mcp actions,Navigational,50,"0.71,0.57,1.00,0.71,0.71,1.00,0.71,0.71,0.71,0.71,0.43,0.71",30,0.00,0.33,"Sitelinks, Video, Related searches",130
"agent,ai,mcp",mcp agentic ai,Informational,320,"0.66,1.00,0.81,0.54,0.66,0.44,0.44,0.36,0.23,0.23,0.23,0.23",40,3.78,0.63,"AI Overview, Image, Video, Video carousel, People also ask, Discussions and forums, Related searches, Ads bottom",49400000
"agent,ai,mcp",mcp agents ai,Informational,40,"0.17,1.00,1.00,0.64,0.17,0.00,0.00,0.00,0.17,0.17,0.17,0.17",47,4.56,0.43,"AI Overview, Video, Video carousel, People also ask, Related searches",114
"alternative,mcp",mcp alternative,Informational,70,"0.64,0.29,0.64,0.64,0.17,0.23,0.29,0.52,0.52,0.64,1.00,1.00",24,7.89,0.04,"Sitelinks, AI Overview, Video, Video carousel, People also ask, Discussions and forums, Related searches",114
"alternative,mcp",mcp alternatives,Informational,70,"0.17,0.64,0.11,0.41,1.00,0.64,0.82,0.41,0.29,0.64,0.23,1.00",31,7.89,0.04,"Sitelinks, AI Overview, Video, People also ask, Discussions and forums, Related searches",115
"anthropic,github,mcp",mcp anthropic github,Navigational,90,"0.82,0.09,0.43,1.00,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09",57,0.00,0.06,"Sitelinks, Video, Video carousel, Related searches",106
"app,mcp",mcp apps,Informational,90,"0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.16,0.80,1.00,0.80,1.00",36,3.08,0.05,"Sitelinks, AI Overview, Video, Video carousel, People also ask, Related searches",152
"architect,mcp",mcp architects,"Informational, Transactional",110,"0.35,1.00,0.01,0.23,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.00",24,1.57,0.08,"Sitelinks, Image pack, Video, Video carousel, People also ask, Knowledge panel, Related searches",155
"army,mcp",mcp army,Informational,70,"0.64,0.64,0.82,0.64,0.64,0.82,0.64,0.45,1.00,0.64,0.64,0.82",12,0.00,0.33,"Image pack, Video, People also ask, Related searches",129
"atlassian,mcp",mcp atlassian,"Informational, Navigational",590,"0.72,0.72,0.48,0.59,0.48,0.39,0.48,0.32,0.48,0.72,1.00,0.88",61,8.25,0.02,"Sitelinks, Reviews, Video, Related searches",102
"automation,mcp",mcp automation,Informational,70,"0.52,0.11,0.64,0.64,1.00,1.00,0.23,0.11,0.11,0.11,0.17,0.11",14,5.74,0.31,"Sitelinks, AI Overview, Reviews, Image, Video, Video carousel, People also ask, Related searches",119
"aws,mcp",mcp aws,Informational,260,"1.00,1.00,0.81,0.54,0.43,0.35,0.28,0.28,0.19,0.19,0.28,0.22",62,7.69,0.04,"AI Overview, Video, Video carousel, People also ask, Related searches",104
"azure,mcp",mcp azure,Informational,110,"0.53,1.00,0.53,0.34,0.34,0.34,0.06,0.15,0.15,0.21,0.21,0.21",46,8.65,0.04,"Sitelinks, Video, Video carousel, People also ask, Related searches",108
"badge,mcp",mcp badge,Informational,50,"0.76,0.56,0.56,1.00,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21",28,0.00,0.33,"Image pack, Video, People also ask, Related searches",109
"best,mcp",mcp best,Commercial,70,"1.00,1.00,0.81,0.81,0.81,1.00,0.00,0.00,0.00,1.00,0.00,0.00",18,3.80,0.04,"Sitelinks, AI Overview, Video, Video carousel, Related searches",200
"boilerplate,mcp",mcp boilerplate,Informational,110,"1.00,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02",12,0.00,0.33,"Video, Related searches",114
"bridge,mcp",mcp bridge,Informational,140,"0.43,0.66,0.28,1.00,0.23,0.28,0.17,0.17,0.12,0.17,0.53,0.53",27,8.02,0.06,"Sitelinks, AI Overview, Image, Image pack, Video, Video carousel, People also ask, Related searches",158
"browser,mcp,use",mcp browser use,"Informational, Commercial",70,"0.42,1.00,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.15",36,0.00,0.01,"Sitelinks, Video, Related searches",127
"builders,mcp",mcp builders,Informational,50,"0.11,0.64,1.00,0.11,0.00,0.11,0.11,0.00,0.11,0.64,1.00,0.64",28,5.05,0.14,"Sitelinks, AI Overview, Reviews, Video, Video carousel, People also ask, Local pack, Related searches",137
"bus,mcp",mcp bus,Informational,40,"0.63,0.13,0.78,0.13,0.28,1.00,0.13,0.13,0.13,0.13,0.13,0.13",24,0.00,0.33,"AI Overview, Reviews, Video, Video carousel, People also ask, Related searches",13100000
"cert,mcp",mcp cert,Informational,320,"1.00,0.82,0.82,0.82,0.82,0.82,0.18,0.08,0.29,0.23,0.23,0.29",29,2.84,0.16,"Sitelinks, AI Overview, Video, People also ask, Related searches",54500000
"certificate,course,mcp",mcp certification course,Informational,30,"0.80,0.60,1.00,0.60,0.40,0.40,0.40,0.40,0.40,0.40,0.40,0.40",22,3.56,0.66,"Sitelinks, AI Overview, Video, Video carousel, People also ask, Discussions and forums, Related searches",128
"api,claude,mcp",mcp claude api,Informational,50,"0.11,0.11,1.00,1.00,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11",63,0.00,0.33,"Sitelinks, Video, Related searches",97
"claude,code,mcp",mcp claude code,Informational,320,"0.15,0.66,0.44,0.44,0.15,0.36,0.23,0.23,1.00,0.54,0.66,0.44",29,9.76,0.09,"Sitelinks, AI Overview, Video, Video carousel, Related searches, Ads bottom",110
"cli,mcp",mcp cli,Informational,260,"0.66,0.81,0.66,0.54,0.36,0.36,0.29,0.36,0.81,0.66,1.00,0.81",38,0.00,0.01,"Sitelinks, AI Overview, Video, Video carousel, Related searches",59500000
"client,mcp",mcp client,Informational,1900,"1.00,1.00,1.00,0.82,0.55,0.44,0.34,0.30,0.82,0.44,0.55,0.65",39,4.06,0.04,"Sitelinks, AI Overview, Video, Video carousel, People also ask, Related searches",130
"client,github,mcp",mcp client github,Navigational,70,"1.00,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11",58,0.00,0.33,"Video, Related searches",109
"client,mcp,python",mcp client python,Informational,110,"0.42,0.65,1.00,0.65,0.53,0.34,0.26,0.26,0.19,0.15,0.15,0.15",28,3.14,0.05,"Sitelinks, AI Overview, Image, Video, Related searches",125
"client,mcp,ui",mcp client ui,Informational,720,"0.44,0.13,0.44,0.13,0.30,0.13,1.00,0.13,0.00,0.00,0.00,0.00",22,0.00,0.11,"Sitelinks, Image, Video, Video carousel, Discussions and forums, Related searches",51300000
"cline,mcp",mcp cline,Informational,50,"1.00,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13",29,0.00,0.07,"AI Overview, Image, Video, Video carousel, People also ask, Related searches",122
"computer,inc,mcp,products",mcp computer products inc,Navigational,40,"0.64,0.45,0.17,1.00,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17",12,0.00,0.33,"Video, People also ask, Knowledge panel, Related searches",132
"config,mcp",mcp config,"Informational, Commercial",50,"0.11,0.11,0.64,0.11,0.64,1.00,0.11,0.11,0.52,0.52,0.64,0.64",46,1.01,0.04,"Sitelinks, Video, Related searches",67900000
"confluence,mcp",mcp confluence,"Informational, Transactional",70,"1.00,1.00,1.00,0.17,0.17,0.17,0.17,0.17,0.17,0.17,1.00,0.81",54,0.00,0.03,"Sitelinks, AI Overview, Video, Related searches",91
"7,context,mcp",mcp context 7,Informational,110,"0.54,0.35,1.00,0.43,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04",44,5.47,0.10,"Sitelinks, AI Overview, Video, People also ask, Related searches",54100000
"control,mcp,panel",mcp control panel,"Informational, Commercial",70,"0.78,1.00,0.78,1.00,0.78,0.56,1.00,0.56,0.78,0.56,1.00,0.78",5,0.00,0.33,"Image pack, Video, People also ask, Discussions and forums, Related searches, Popular products",184
"creator,mcp",mcp creator,Informational,30,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",43,2.69,0.08,"Sitelinks, Video, Video carousel, People also ask, Related searches, Ads bottom",62
"databricks,mcp",mcp databricks,Navigational,110,"0.66,1.00,0.52,0.52,0.52,1.00,0.42,0.42,0.33,0.33,0.52,0.33",31,4.16,0.12,"Sitelinks, Image, Video, Video carousel, People also ask, Related searches",110
"docker,mcp",mcp dock,Informational,90,"0.78,1.00,0.78,0.50,0.64,0.64,0.50,0.50,0.50,0.50,0.50,0.00",20,8.49,0.04,"Sitelinks, AI Overview, Video, Video carousel, People also ask, Related searches",185
"exam,mcp",mcp exam,Informational,40,"0.18,1.00,0.18,0.36,0.45,0.45,0.45,0.36,0.63,0.18,0.36,0.18",27,0.00,0.07,"Sitelinks, AI Overview, Video, Video carousel, People also ask, Related searches",12400000
"extension,mcp",mcp extension,Informational,170,"0.53,0.42,0.65,0.65,0.65,0.80,0.65,0.80,0.53,0.80,0.42,1.00",22,0.00,0.33,"Sitelinks, AI Overview, Reviews, Image pack, Video, Video carousel, People also ask, Related searches",186
"analysis,date,mcp",mcp for data analysis,Commercial,30,"1.00,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14",27,5.60,0.55,"Sitelinks, Reviews, Video, Video carousel, People also ask, Discussions and forums, Related searches, Ads top, Ads bottom",59
"jira,mcp",mcp for jira,Informational,50,"0.62,0.82,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,1.00,0.62",58,4.21,0.19,"AI Overview, Video, Discussions and forums, Related searches, Ads bottom",107
"market,mcp",mcp for marketing,Informational,30,"0.65,0.65,1.00,1.00,0.65,0.65,0.65,1.00,0.65,0.65,0.65,0.65",12,5.44,0.80,"Sitelinks, AI Overview, Video, Video carousel, People also ask, Related searches",130
"form,mcp",mcp forms,Informational,70,"0.18,1.00,1.00,1.00,0.63,0.63,0.18,0.45,0.27,0.63,0.36,1.00",20,2.01,0.06,"AI Overview, Reviews, Video, Related searches",138
"gdrive,mcp",mcp gdrive,Informational,40,"1.00,0.14,0.14,0.14,1.00,0.14,0.14,0.14,0.14,0.14,0.14,0.14",18,0.00,0.33,"Sitelinks, Video, Related searches",1060000
"git,mcp",mcp git,"Informational, Transactional",210,"1.00,0.54,0.07,0.03,0.02,0.01,0.19,0.01,0.00,0.44,0.00,0.15",41,2.67,0.02,"Video, Video carousel, Related searches, Ads middle",59200000
"git,mcp,server",mcp git server,Informational,40,"0.00,0.12,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00",38,0.00,0.02,"Sitelinks, AI Overview, Video, Related searches",119
"github,mcp",mcp github,"Navigational, Transactional",1900,"1.00,1.00,0.83,0.45,0.55,0.55,0.30,0.25,0.55,0.25,0.45,0.16",90,5.85,0.03,"Sitelinks, Reviews, Video, Video carousel, People also ask",
"gmail,mcp",mcp gmail,Informational,110,"0.53,1.00,0.81,0.19,0.13,0.23,0.09,0.09,0.19,0.09,0.09,0.09",36,0.00,0.01,"Sitelinks, Video, Related searches",107
"hub,mcp",mcp hub,Informational,260,"0.35,0.81,0.81,0.66,0.54,0.66,0.54,0.43,0.54,0.43,0.81,1.00",15,0.00,0.00,"Video, People also ask, Related searches",114
"icon,mcp",mcp icon,Informational,260,"0.07,0.29,0.03,0.44,0.19,0.44,0.36,0.07,0.81,0.19,0.23,1.00",8,4.85,0.04,"Image pack, Video, Video carousel, Related searches",137
"agent,ai,mcp",mcp in agentic ai,Informational,90,"0.09,0.66,0.80,0.80,1.00,0.23,0.09,0.42,0.09,0.23,0.23,0.52",27,4.44,0.40,"AI Overview, Video, Video carousel, Short videos, People also ask, Related searches",121
"claude,mcp",mcp in claude,Informational,90,"0.04,0.04,1.00,0.04,0.04,0.04,0.04,0.04,0.04,0.35,0.04,0.29",45,0.00,0.01,"Sitelinks, AI Overview, Video, Video carousel, People also ask, Related searches, Ads bottom",109
"install,mcp",mcp install,Informational,70,"0.00,0.52,1.00,0.33,0.33,0.23,0.09,0.00,0.23,0.23,0.33,0.33",35,0.00,0.03,"Sitelinks, Video, Video carousel, Related searches",59
"install,mcp",mcp installer,Informational,140,"1.00,0.53,0.23,0.28,0.00,0.00,0.17,0.12,0.00,0.12,0.17,0.00",29,3.17,0.07,"Sitelinks, Video, Video carousel, Related searches",115
"jira,mcp",mcp jira,Informational,170,"1.00,0.66,0.53,0.43,0.53,0.35,0.28,0.17,0.43,0.66,0.82,0.82",67,3.48,0.10,"Video, People also ask, Related searches",109
"json,mcp,specs",mcp json spec,Informational,50,"0.50,1.00,0.14,0.14,0.78,0.14,0.28,0.14,0.14,0.14,0.14,0.14",41,0.00,0.04,"Sitelinks, Video, Video carousel, Related searches",133
"live,mcp",mcp live,Informational,30,"0.00,1.00,0.64,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",41,0.54,1.00,"AI Overview, Video, Video carousel, People also ask, Related searches",45300000
"login,mcp",mcp login,Transactional,170,"0.81,0.67,1.00,1.00,0.81,0.81,0.67,0.51,0.67,0.67,0.51,0.51",16,0.00,0.33,"Sitelinks, AI Overview, Video, Video carousel, People also ask, Related searches",133
"management,mcp",mcp manager,Navigational,140,"0.06,0.53,0.53,0.53,0.65,1.00,0.43,0.28,0.53,0.43,1.00,0.81",41,0.00,0.01,"Sitelinks, Video, Video carousel, Knowledge panel, Related searches",151
"mcp,microsoft",mcp microsoft,Informational,3600,"0.66,0.45,0.66,0.66,0.83,0.34,0.24,0.45,0.55,0.83,1.00,0.10",79,2.28,0.22,"Sitelinks, AI Overview, Video, People also ask, Related searches",105
"mcp,minecraft",mcp minecraft,Informational,140,"1.00,0.83,0.65,1.00,0.52,0.83,0.52,0.65,1.00,0.39,0.52,0.52",32,0.00,0.33,"Sitelinks, AI Overview, Image, Image pack, Video, Video carousel, People also ask, Related searches",106
"mcp,new,york",mcp new york,Informational,90,"0.26,0.35,0.18,0.08,0.11,0.42,1.00,0.15,0.35,0.26,0.26,0.18",26,0.00,0.33,"Sitelinks, AI Overview",44500000
"ai,mcp,news",mcp news ai,Informational,110,"1.00,0.05,0.82,0.12,0.00,0.00,0.00,0.00",49,0.00,0.00,"Sitelinks, Video, Video carousel, Related searches",125
"mcp,notification",mcp notifications,Informational,50,"0.52,1.00,0.11,0.11,0.11,0.11,0.64,0.11,0.11,0.11,0.11,0.11",12,0.00,0.33,"Sitelinks, AI Overview, Reviews, Video, Video carousel, Related searches",129
"aws,mcp",mcp on aws,"Informational, Navigational",50,"1.00,0.41,0.41,0.29,0.23,0.11,0.11,0.11,0.11,0.11,0.11,0.11",64,0.00,0.03,"Sitelinks, Video, Video carousel, Related searches",99
"azure,mcp",mcp on azure,"Informational, Transactional",50,"0.05,1.00,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05",53,0.00,0.14,"Sitelinks, Video, Video carousel, Related searches",107
"mcp,panel",mcp panel,Informational,90,"0.67,0.83,0.83,1.00,0.83,1.00,1.00,0.83,0.83,0.67,0.83,1.00",0,0.00,0.33,"Sitelinks, AI Overview, Image pack, Video, Video carousel, People also ask, Related searches, Popular products",195
"mcp,playground",mcp playground,Informational,90,"1.00,0.82,0.52,0.52,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09",24,0.00,0.03,"Video, Video carousel, Related searches",144
"mcp,primitive",mcp primitives,Informational,40,"0.28,1.00,0.28,0.50,0.35,0.14,0.14,0.14,0.14,0.35,0.35,0.14",10,0.00,0.33,"Sitelinks, AI Overview, Image, Video, Video carousel, People also ask, Related searches",163000
"mcp,news,protocol",mcp protocol news,Informational,1000,"0.80,0.00,0.08,1.00,0.03,0.08,0.00,0.00",52,0.00,0.00,"Sitelinks, AI Overview, Video, Video carousel, Related searches",120
"mcp,python,server",mcp python server,Informational,50,"1.00,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28",46,0.00,0.08,"Sitelinks, AI Overview, Image, Video, Related searches",57100000
"mcp,register",mcp register,"Navigational, Transactional",210,"1.00,0.44,0.66,0.35,0.01,0.23,0.23,0.11,1.00,0.00,0.00,0.28",15,9.06,0.02,"Sitelinks, Video, Video carousel, Related searches, Ads top, Ads middle",130
"github,mcp,registry",mcp registry github,"Navigational, Transactional",110,"0.02,0.02,0.02,0.02,1.00,0.81,0.43,0.29,0.43,0.35,0.35,0.04",56,0.00,0.33,"Video, Video carousel, Related searches",106
"mcp,resources",mcp resource,Informational,140,"0.43,0.17,1.00,0.43,0.02,0.43,0.28,0.28,0.17,0.28,0.28,0.28",18,2.17,0.04,"Image, Video, Related searches",59100000
"example,mcp,resources",mcp resources example,Informational,50,"0.78,0.13,0.13,1.00,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13",24,0.97,0.16,"Sitelinks, AI Overview, Video, Video carousel, People also ask, Related searches",132
"mcp,route",mcp router,Informational,260,"0.08,0.28,0.35,0.18,0.44,0.54,0.44,0.35,1.00,0.66,0.66,0.44",16,5.92,0.03,"Sitelinks, AI Overview, Reviews, Video, Video carousel, People also ask, Related searches",186
"architecture,mcp,security",mcp security architecture,Informational,480,"0.00,1.00,0.00,0.00,0.00",28,0.00,0.00,"Sitelinks, AI Overview, Video, Video carousel, Related searches",134
